ds,y,hour,is_weekend,node,signal
2025-11-12 14:20:00,51138.581296296295,14,0,worker01 (192.168.10.81),NET_TX_BW
2025-11-12 14:30:00,54790.23805555555,14,0,worker01 (192.168.10.81),NET_TX_BW
2025-11-12 14:40:00,53040.18824074074,14,0,worker01 (192.168.10.81),NET_TX_BW
2025-11-12 14:50:00,53460.13175925925,14,0,worker01 (192.168.10.81),NET_TX_BW
2025-11-12 15:00:00,56052.175092592595,15,0,worker01 (192.168.10.81),NET_TX_BW
2025-11-12 15:10:00,53749.89083333333,15,0,worker01 (192.168.10.81),NET_TX_BW
2025-11-12 15:20:00,52189.355,15,0,worker01 (192.168.10.81),NET_TX_BW
2025-11-12 15:30:00,53558.78935185185,15,0,worker01 (192.168.10.81),NET_TX_BW
2025-11-12 15:40:00,53553.17898148149,15,0,worker01 (192.168.10.81),NET_TX_BW
2025-11-12 15:50:00,55835.02564814815,15,0,worker01 (192.168.10.81),NET_TX_BW
2025-11-12 16:00:00,52102.64555555556,16,0,worker01 (192.168.10.81),NET_TX_BW
2025-11-12 16:10:00,51385.30851851851,16,0,worker01 (192.168.10.81),NET_TX_BW
2025-11-12 16:20:00,53017.84018518518,16,0,worker01 (192.168.10.81),NET_TX_BW
2025-11-12 16:30:00,79707.05583333335,16,0,worker01 (192.168.10.81),NET_TX_BW
2025-11-12 16:40:00,53922.34009259259,16,0,worker01 (192.168.10.81),NET_TX_BW
2025-11-12 16:50:00,53489.37453703704,16,0,worker01 (192.168.10.81),NET_TX_BW
2025-11-12 17:00:00,51750.15944444445,17,0,worker01 (192.168.10.81),NET_TX_BW
2025-11-12 17:10:00,53965.472962962966,17,0,worker01 (192.168.10.81),NET_TX_BW
2025-11-12 17:20:00,56094.289722222224,17,0,worker01 (192.168.10.81),NET_TX_BW
2025-11-12 17:30:00,55260.133703703716,17,0,worker01 (192.168.10.81),NET_TX_BW
2025-11-12 17:40:00,53796.91537037038,17,0,worker01 (192.168.10.81),NET_TX_BW
2025-11-12 17:50:00,51940.79990740741,17,0,worker01 (192.168.10.81),NET_TX_BW
2025-11-12 18:00:00,53807.05787037037,18,0,worker01 (192.168.10.81),NET_TX_BW
2025-11-12 18:10:00,55086.73064814814,18,0,worker01 (192.168.10.81),NET_TX_BW
2025-11-12 18:20:00,50835.36185185185,18,0,worker01 (192.168.10.81),NET_TX_BW
2025-11-12 18:30:00,50686.76388888889,18,0,worker01 (192.168.10.81),NET_TX_BW
2025-11-12 18:40:00,52274.25833333333,18,0,worker01 (192.168.10.81),NET_TX_BW
2025-11-12 18:50:00,52281.79092592593,18,0,worker01 (192.168.10.81),NET_TX_BW
2025-11-12 19:00:00,54967.07703703703,19,0,worker01 (192.168.10.81),NET_TX_BW
2025-11-12 19:10:00,60590.05898148149,19,0,worker01 (192.168.10.81),NET_TX_BW
2025-11-12 19:20:00,55726.846759259264,19,0,worker01 (192.168.10.81),NET_TX_BW
2025-11-12 19:30:00,52764.25777777778,19,0,worker01 (192.168.10.81),NET_TX_BW
2025-11-12 19:40:00,52458.66092592592,19,0,worker01 (192.168.10.81),NET_TX_BW
2025-11-12 19:50:00,52130.48166666666,19,0,worker01 (192.168.10.81),NET_TX_BW
2025-11-12 20:00:00,54366.90564814814,20,0,worker01 (192.168.10.81),NET_TX_BW
2025-11-12 20:10:00,53003.56564814814,20,0,worker01 (192.168.10.81),NET_TX_BW
2025-11-12 20:20:00,51796.986851851856,20,0,worker01 (192.168.10.81),NET_TX_BW
