ds,y,hour,is_weekend,instances_count,instances
2025-11-13 22:55:00,0.3256437101920771,22,0,6,"host01, host02, host03, master01, master02, rpi01"
2025-11-13 22:56:00,0.32533150231930713,22,0,6,"host01, host02, host03, master01, master02, rpi01"
2025-11-13 22:57:00,0.32529829475465794,22,0,6,"host01, host02, host03, master01, master02, rpi01"
2025-11-13 22:58:00,0.3259200425420124,22,0,6,"host01, host02, host03, master01, master02, rpi01"
2025-11-13 22:59:00,0.32610430195201445,22,0,6,"host01, host02, host03, master01, master02, rpi01"
2025-11-13 23:00:00,0.3257475335010401,23,0,6,"host01, host02, host03, master01, master02, rpi01"
2025-11-13 23:01:00,0.3271447488792873,23,0,6,"host01, host02, host03, master01, master02, rpi01"
2025-11-13 23:02:00,0.32582916166850245,23,0,6,"host01, host02, host03, master01, master02, rpi01"
2025-11-13 23:03:00,0.3268667703423865,23,0,6,"host01, host02, host03, master01, master02, rpi01"
2025-11-13 23:04:00,0.32591493368591257,23,0,6,"host01, host02, host03, master01, master02, rpi01"
2025-11-13 23:05:00,0.3261653811649418,23,0,6,"host01, host02, host03, master01, master02, rpi01"
2025-11-13 23:06:00,0.3268100620396779,23,0,6,"host01, host02, host03, master01, master02, rpi01"
2025-11-13 23:07:00,0.3275287077977265,23,0,6,"host01, host02, host03, master01, master02, rpi01"
2025-11-13 23:08:00,0.3254517307328575,23,0,6,"host01, host02, host03, master01, master02, rpi01"
2025-11-13 23:09:00,0.3254315223687291,23,0,6,"host01, host02, host03, master01, master02, rpi01"
2025-11-13 23:10:00,0.3257731345466072,23,0,6,"host01, host02, host03, master01, master02, rpi01"
2025-11-13 23:11:00,0.326437172309455,23,0,6,"host01, host02, host03, master01, master02, rpi01"
2025-11-13 23:12:00,0.3256945716928047,23,0,6,"host01, host02, host03, master01, master02, rpi01"
2025-11-13 23:13:00,0.3257296525046905,23,0,6,"host01, host02, host03, master01, master02, rpi01"
2025-11-13 23:14:00,0.3273522819670776,23,0,6,"host01, host02, host03, master01, master02, rpi01"
2025-11-13 23:15:00,0.32554811781794174,23,0,6,"host01, host02, host03, master01, master02, rpi01"
2025-11-13 23:16:00,0.3253623257511097,23,0,6,"host01, host02, host03, master01, master02, rpi01"
2025-11-13 23:17:00,0.32568060748613176,23,0,6,"host01, host02, host03, master01, master02, rpi01"
2025-11-13 23:18:00,0.3254753450010524,23,0,6,"host01, host02, host03, master01, master02, rpi01"
2025-11-13 23:19:00,0.32544560010553764,23,0,6,"host01, host02, host03, master01, master02, rpi01"
2025-11-13 23:20:00,0.3275573741569536,23,0,6,"host01, host02, host03, master01, master02, rpi01"
2025-11-13 23:21:00,0.32661036253124065,23,0,6,"host01, host02, host03, master01, master02, rpi01"
2025-11-13 23:22:00,0.32666133756210386,23,0,6,"host01, host02, host03, master01, master02, rpi01"
2025-11-13 23:23:00,0.3251526923558116,23,0,6,"host01, host02, host03, master01, master02, rpi01"
2025-11-13 23:24:00,0.32543044383244135,23,0,6,"host01, host02, host03, master01, master02, rpi01"
2025-11-13 23:25:00,0.32547057673535923,23,0,6,"host01, host02, host03, master01, master02, rpi01"
2025-11-13 23:26:00,0.3258419905738199,23,0,6,"host01, host02, host03, master01, master02, rpi01"
2025-11-13 23:27:00,0.32548845773170876,23,0,6,"host01, host02, host03, master01, master02, rpi01"
2025-11-13 23:28:00,0.32557320797789885,23,0,6,"host01, host02, host03, master01, master02, rpi01"
2025-11-13 23:29:00,0.3254969724918752,23,0,6,"host01, host02, host03, master01, master02, rpi01"
2025-11-13 23:30:00,0.32502485742317927,23,0,6,"host01, host02, host03, master01, master02, rpi01"
2025-11-13 23:31:00,0.3248231143723021,23,0,6,"host01, host02, host03, master01, master02, rpi01"
2025-11-13 23:32:00,0.3255505587158561,23,0,6,"host01, host02, host03, master01, master02, rpi01"
2025-11-13 23:33:00,0.32512811308146444,23,0,6,"host01, host02, host03, master01, master02, rpi01"
2025-11-13 23:34:00,0.3256454131441104,23,0,6,"host01, host02, host03, master01, master02, rpi01"
2025-11-13 23:35:00,0.32600853928267576,23,0,6,"host01, host02, host03, master01, master02, rpi01"
2025-11-13 23:36:00,0.3255632173259702,23,0,6,"host01, host02, host03, master01, master02, rpi01"
2025-11-13 23:37:00,0.32549396394328306,23,0,6,"host01, host02, host03, master01, master02, rpi01"
2025-11-13 23:38:00,0.32504671197427315,23,0,6,"host01, host02, host03, master01, master02, rpi01"
2025-11-13 23:39:00,0.3247370585295532,23,0,6,"host01, host02, host03, master01, master02, rpi01"
2025-11-13 23:40:00,0.32473921560212865,23,0,6,"host01, host02, host03, master01, master02, rpi01"
2025-11-13 23:41:00,0.32497427974779053,23,0,6,"host01, host02, host03, master01, master02, rpi01"
2025-11-13 23:42:00,0.3248738055778264,23,0,6,"host01, host02, host03, master01, master02, rpi01"
2025-11-13 23:43:00,0.3255577111143959,23,0,6,"host01, host02, host03, master01, master02, rpi01"
2025-11-13 23:44:00,0.325980043218652,23,0,6,"host01, host02, host03, master01, master02, rpi01"
2025-11-13 23:45:00,0.32572113774452405,23,0,6,"host01, host02, host03, master01, master02, rpi01"
2025-11-13 23:46:00,0.32629974408036844,23,0,6,"host01, host02, host03, master01, master02, rpi01"
2025-11-13 23:47:00,0.32659730656565206,23,0,6,"host01, host02, host03, master01, master02, rpi01"
2025-11-13 23:48:00,0.32528319524662946,23,0,6,"host01, host02, host03, master01, master02, rpi01"
2025-11-13 23:49:00,0.32426482993072164,23,0,6,"host01, host02, host03, master01, master02, rpi01"
2025-11-13 23:50:00,0.32504841492630643,23,0,6,"host01, host02, host03, master01, master02, rpi01"
2025-11-13 23:51:00,0.3258532300572396,23,0,6,"host01, host02, host03, master01, master02, rpi01"
2025-11-13 23:52:00,0.32567600951564185,23,0,6,"host01, host02, host03, master01, master02, rpi01"
2025-11-13 23:53:00,0.32520043177781155,23,0,6,"host01, host02, host03, master01, master02, rpi01"
2025-11-13 23:54:00,0.32495026812412114,23,0,6,"host01, host02, host03, master01, master02, rpi01"
2025-11-13 23:55:00,0.3254319764892713,23,0,6,"host01, host02, host03, master01, master02, rpi01"
2025-11-13 23:56:00,0.32684463196595365,23,0,6,"host01, host02, host03, master01, master02, rpi01"
2025-11-13 23:57:00,0.3258918303033275,23,0,6,"host01, host02, host03, master01, master02, rpi01"
2025-11-13 23:58:00,0.32615124666306544,23,0,6,"host01, host02, host03, master01, master02, rpi01"
2025-11-13 23:59:00,0.3256809480765384,23,0,6,"host01, host02, host03, master01, master02, rpi01"
2025-11-14 00:00:00,0.3255781465387954,0,0,6,"host01, host02, host03, master01, master02, rpi01"
2025-11-14 00:01:00,0.3254626863909383,0,0,6,"host01, host02, host03, master01, master02, rpi01"
2025-11-14 00:02:00,0.32542198583734266,0,0,6,"host01, host02, host03, master01, master02, rpi01"
2025-11-14 00:03:00,0.32517210600899116,0,0,6,"host01, host02, host03, master01, master02, rpi01"
2025-11-14 00:04:00,0.32758342932306295,0,0,6,"host01, host02, host03, master01, master02, rpi01"
2025-11-14 00:05:00,0.32522046984673664,0,0,6,"host01, host02, host03, master01, master02, rpi01"
2025-11-14 00:06:00,0.3265017709565845,0,0,6,"host01, host02, host03, master01, master02, rpi01"
2025-11-14 00:07:00,0.3263959041051816,0,0,6,"host01, host02, host03, master01, master02, rpi01"
2025-11-14 00:08:00,0.3265621122236308,0,0,6,"host01, host02, host03, master01, master02, rpi01"
2025-11-14 00:09:00,0.32450335674551795,0,0,6,"host01, host02, host03, master01, master02, rpi01"
2025-11-14 00:10:00,0.32479751332673495,0,0,6,"host01, host02, host03, master01, master02, rpi01"
2025-11-14 00:11:00,0.325009701150083,0,0,6,"host01, host02, host03, master01, master02, rpi01"
2025-11-14 00:12:00,0.32551729438613913,0,0,6,"host01, host02, host03, master01, master02, rpi01"
2025-11-14 00:13:00,0.32615470933219987,0,0,6,"host01, host02, host03, master01, master02, rpi01"
2025-11-14 00:14:00,0.32654655859506004,0,0,6,"host01, host02, host03, master01, master02, rpi01"
2025-11-14 00:15:00,0.3255238791340012,0,0,6,"host01, host02, host03, master01, master02, rpi01"
2025-11-14 00:16:00,0.32529619444715024,0,0,6,"host01, host02, host03, master01, master02, rpi01"
2025-11-14 00:17:00,0.32557445680938996,0,0,6,"host01, host02, host03, master01, master02, rpi01"
2025-11-14 00:18:00,0.32490491283496786,0,0,6,"host01, host02, host03, master01, master02, rpi01"
2025-11-14 00:19:00,0.3245278224897295,0,0,6,"host01, host02, host03, master01, master02, rpi01"
2025-11-14 00:20:00,0.3253366679404748,0,0,6,"host01, host02, host03, master01, master02, rpi01"
2025-11-14 00:21:00,0.3259471762444095,0,0,6,"host01, host02, host03, master01, master02, rpi01"
2025-11-14 00:22:00,0.3248634175704233,0,0,6,"host01, host02, host03, master01, master02, rpi01"
2025-11-14 00:23:00,0.32519912618125263,0,0,6,"host01, host02, host03, master01, master02, rpi01"
2025-11-14 00:24:00,0.32450636529411003,0,0,6,"host01, host02, host03, master01, master02, rpi01"
2025-11-14 00:25:00,0.32500646554121976,0,0,6,"host01, host02, host03, master01, master02, rpi01"
2025-11-14 00:26:00,0.3252235919254643,0,0,6,"host01, host02, host03, master01, master02, rpi01"
2025-11-14 00:27:00,0.3255636146814447,0,0,6,"host01, host02, host03, master01, master02, rpi01"
2025-11-14 00:28:00,0.32631376505210924,0,0,6,"host01, host02, host03, master01, master02, rpi01"
2025-11-14 00:29:00,0.32709735004769397,0,0,6,"host01, host02, host03, master01, master02, rpi01"
2025-11-14 00:30:00,0.3254326576700846,0,0,6,"host01, host02, host03, master01, master02, rpi01"
2025-11-14 00:31:00,0.32578670139780574,0,0,6,"host01, host02, host03, master01, master02, rpi01"
2025-11-14 00:32:00,0.32581235920844065,0,0,6,"host01, host02, host03, master01, master02, rpi01"
2025-11-14 00:33:00,0.32666485699630593,0,0,6,"host01, host02, host03, master01, master02, rpi01"
2025-11-14 00:34:00,0.3250897966607154,0,0,6,"host01, host02, host03, master01, master02, rpi01"
2025-11-14 00:35:00,0.32606133079570776,0,0,6,"host01, host02, host03, master01, master02, rpi01"
2025-11-14 00:36:00,0.3269683230486384,0,0,6,"host01, host02, host03, master01, master02, rpi01"
2025-11-14 00:37:00,0.32685541732883117,0,0,6,"host01, host02, host03, master01, master02, rpi01"
2025-11-14 00:38:00,0.32702400958012695,0,0,6,"host01, host02, host03, master01, master02, rpi01"
2025-11-14 00:39:00,0.326041973907596,0,0,6,"host01, host02, host03, master01, master02, rpi01"
2025-11-14 00:40:00,0.32602891794200745,0,0,6,"host01, host02, host03, master01, master02, rpi01"
2025-11-14 00:41:00,0.32607983620780284,0,0,6,"host01, host02, host03, master01, master02, rpi01"
2025-11-14 00:42:00,0.3254209640661227,0,0,6,"host01, host02, host03, master01, master02, rpi01"
