ds,y,hour,is_weekend,node,signal
2025-11-12 14:20:00,83718.40000000001,14,0,worker02 (192.168.10.82),NET_TX_BW
2025-11-12 14:30:00,84787.7315789474,14,0,worker02 (192.168.10.82),NET_TX_BW
2025-11-12 14:40:00,86590.18271929825,14,0,worker02 (192.168.10.82),NET_TX_BW
2025-11-12 14:50:00,86671.54002770083,14,0,worker02 (192.168.10.82),NET_TX_BW
2025-11-12 15:00:00,89797.63702702704,15,0,worker02 (192.168.10.82),NET_TX_BW
2025-11-12 15:10:00,86751.5227027027,15,0,worker02 (192.168.10.82),NET_TX_BW
2025-11-12 15:20:00,86447.30558558558,15,0,worker02 (192.168.10.82),NET_TX_BW
2025-11-12 15:30:00,90567.10657657658,15,0,worker02 (192.168.10.82),NET_TX_BW
2025-11-12 15:40:00,86656.06477477477,15,0,worker02 (192.168.10.82),NET_TX_BW
2025-11-12 15:50:00,90639.78945945944,15,0,worker02 (192.168.10.82),NET_TX_BW
2025-11-12 16:00:00,86771.32585585584,16,0,worker02 (192.168.10.82),NET_TX_BW
2025-11-12 16:10:00,86565.32495495495,16,0,worker02 (192.168.10.82),NET_TX_BW
2025-11-12 16:20:00,89452.34378378377,16,0,worker02 (192.168.10.82),NET_TX_BW
2025-11-12 16:30:00,92386.56198198195,16,0,worker02 (192.168.10.82),NET_TX_BW
2025-11-12 16:40:00,86667.37783783782,16,0,worker02 (192.168.10.82),NET_TX_BW
2025-11-12 16:50:00,88781.73621621622,16,0,worker02 (192.168.10.82),NET_TX_BW
2025-11-12 17:00:00,86417.24045045045,17,0,worker02 (192.168.10.82),NET_TX_BW
2025-11-12 17:10:00,90227.05981981984,17,0,worker02 (192.168.10.82),NET_TX_BW
2025-11-12 17:20:00,92582.87207209408,17,0,worker02 (192.168.10.82),NET_TX_BW
2025-11-12 17:30:00,93998.02189186992,17,0,worker02 (192.168.10.82),NET_TX_BW
2025-11-12 17:40:00,94919.82630635028,17,0,worker02 (192.168.10.82),NET_TX_BW
2025-11-12 17:50:00,93144.69000002198,17,0,worker02 (192.168.10.82),NET_TX_BW
2025-11-12 18:00:00,92621.85036036036,18,0,worker02 (192.168.10.82),NET_TX_BW
2025-11-12 18:10:00,89244.041981982,18,0,worker02 (192.168.10.82),NET_TX_BW
2025-11-12 18:20:00,89499.35864864863,18,0,worker02 (192.168.10.82),NET_TX_BW
2025-11-12 18:30:00,86116.91135137338,18,0,worker02 (192.168.10.82),NET_TX_BW
2025-11-12 18:40:00,88319.27198196002,18,0,worker02 (192.168.10.82),NET_TX_BW
2025-11-12 18:50:00,89750.4409009229,18,0,worker02 (192.168.10.82),NET_TX_BW
2025-11-12 19:00:00,89046.59531531531,19,0,worker02 (192.168.10.82),NET_TX_BW
2025-11-12 19:10:00,91467.0218018018,19,0,worker02 (192.168.10.82),NET_TX_BW
2025-11-12 19:20:00,91270.7481081301,19,0,worker02 (192.168.10.82),NET_TX_BW
2025-11-12 19:30:00,86450.07414412215,19,0,worker02 (192.168.10.82),NET_TX_BW
2025-11-12 19:40:00,87260.17207207206,19,0,worker02 (192.168.10.82),NET_TX_BW
2025-11-12 19:50:00,89315.4008107888,19,0,worker02 (192.168.10.82),NET_TX_BW
2025-11-12 20:00:00,87419.5527027247,20,0,worker02 (192.168.10.82),NET_TX_BW
2025-11-12 20:10:00,87446.3527927708,20,0,worker02 (192.168.10.82),NET_TX_BW
2025-11-12 20:20:00,90550.12270272472,20,0,worker02 (192.168.10.82),NET_TX_BW
2025-11-12 20:30:00,86177.0272072072,20,0,worker02 (192.168.10.82),NET_TX_BW
2025-11-12 20:40:00,87221.49657657658,20,0,worker02 (192.168.10.82),NET_TX_BW
2025-11-12 20:50:00,90055.18522520323,20,0,worker02 (192.168.10.82),NET_TX_BW
2025-11-12 21:00:00,88033.38234236433,21,0,worker02 (192.168.10.82),NET_TX_BW
2025-11-12 21:10:00,86843.43315315316,21,0,worker02 (192.168.10.82),NET_TX_BW
2025-11-12 21:20:00,90059.29783783783,21,0,worker02 (192.168.10.82),NET_TX_BW
2025-11-12 21:30:00,86911.09855858055,21,0,worker02 (192.168.10.82),NET_TX_BW
2025-11-12 21:40:00,87082.35585585586,21,0,worker02 (192.168.10.82),NET_TX_BW
2025-11-12 21:50:00,90070.58918921118,21,0,worker02 (192.168.10.82),NET_TX_BW
2025-11-12 22:00:00,87839.14972975172,22,0,worker02 (192.168.10.82),NET_TX_BW
2025-11-12 22:10:00,87616.16972972974,22,0,worker02 (192.168.10.82),NET_TX_BW
2025-11-12 22:20:00,90450.01432432437,22,0,worker02 (192.168.10.82),NET_TX_BW
2025-11-12 22:30:00,87218.09135135135,22,0,worker02 (192.168.10.82),NET_TX_BW
2025-11-12 22:40:00,87328.86576576576,22,0,worker02 (192.168.10.82),NET_TX_BW
2025-11-12 22:50:00,93242.79936936936,22,0,worker02 (192.168.10.82),NET_TX_BW
2025-11-12 23:00:00,87152.61747749946,23,0,worker02 (192.168.10.82),NET_TX_BW
2025-11-12 23:10:00,94037.77972972972,23,0,worker02 (192.168.10.82),NET_TX_BW
2025-11-12 23:20:00,93223.99414416614,23,0,worker02 (192.168.10.82),NET_TX_BW
2025-11-12 23:30:00,91079.10585585586,23,0,worker02 (192.168.10.82),NET_TX_BW
2025-11-12 23:40:00,91019.02612610412,23,0,worker02 (192.168.10.82),NET_TX_BW
2025-11-12 23:50:00,92059.91297297298,23,0,worker02 (192.168.10.82),NET_TX_BW
2025-11-13 00:00:00,90748.63783781584,0,0,worker02 (192.168.10.82),NET_TX_BW
2025-11-13 00:10:00,88008.5847747748,0,0,worker02 (192.168.10.82),NET_TX_BW
2025-11-13 00:20:00,89422.55756756756,0,0,worker02 (192.168.10.82),NET_TX_BW
2025-11-13 00:30:00,87525.66423423425,0,0,worker02 (192.168.10.82),NET_TX_BW
2025-11-13 00:40:00,87236.59495497694,0,0,worker02 (192.168.10.82),NET_TX_BW
2025-11-13 00:50:00,89737.04990993193,0,0,worker02 (192.168.10.82),NET_TX_BW
2025-11-13 01:00:00,87589.82279274879,1,0,worker02 (192.168.10.82),NET_TX_BW
2025-11-13 01:10:00,87118.27144146342,1,0,worker02 (192.168.10.82),NET_TX_BW
2025-11-13 01:20:00,89358.1734234234,1,0,worker02 (192.168.10.82),NET_TX_BW
2025-11-13 01:30:00,87359.11288286089,1,0,worker02 (192.168.10.82),NET_TX_BW
2025-11-13 01:40:00,86529.42144141946,1,0,worker02 (192.168.10.82),NET_TX_BW
2025-11-13 01:50:00,90257.24864862669,1,0,worker02 (192.168.10.82),NET_TX_BW
2025-11-13 02:00:00,88184.17603601403,2,0,worker02 (192.168.10.82),NET_TX_BW
2025-11-13 02:10:00,87504.44486488686,2,0,worker02 (192.168.10.82),NET_TX_BW
2025-11-13 02:20:00,90737.78846846848,2,0,worker02 (192.168.10.82),NET_TX_BW
2025-11-13 02:30:00,88173.6481981982,2,0,worker02 (192.168.10.82),NET_TX_BW
2025-11-13 02:40:00,88233.889009031,2,0,worker02 (192.168.10.82),NET_TX_BW
2025-11-13 02:50:00,90552.11576578776,2,0,worker02 (192.168.10.82),NET_TX_BW
2025-11-13 03:00:00,88641.54585585587,3,0,worker02 (192.168.10.82),NET_TX_BW
2025-11-13 03:10:00,87215.38477479677,3,0,worker02 (192.168.10.82),NET_TX_BW
2025-11-13 03:20:00,90078.37414414414,3,0,worker02 (192.168.10.82),NET_TX_BW
2025-11-13 03:30:00,87680.23414414414,3,0,worker02 (192.168.10.82),NET_TX_BW
2025-11-13 03:40:00,85798.05234234236,3,0,worker02 (192.168.10.82),NET_TX_BW
2025-11-13 03:50:00,90493.39783779383,3,0,worker02 (192.168.10.82),NET_TX_BW
2025-11-13 04:00:00,87404.91918921117,4,0,worker02 (192.168.10.82),NET_TX_BW
2025-11-13 04:10:00,88802.38765765766,4,0,worker02 (192.168.10.82),NET_TX_BW
2025-11-13 04:20:00,89367.62450450449,4,0,worker02 (192.168.10.82),NET_TX_BW
2025-11-13 04:30:00,87402.48378378377,4,0,worker02 (192.168.10.82),NET_TX_BW
2025-11-13 04:40:00,84594.35405407606,4,0,worker02 (192.168.10.82),NET_TX_BW
2025-11-13 04:50:00,88615.0054054054,4,0,worker02 (192.168.10.82),NET_TX_BW
2025-11-13 05:00:00,87703.09450450451,5,0,worker02 (192.168.10.82),NET_TX_BW
2025-11-13 05:10:00,88873.88801801804,5,0,worker02 (192.168.10.82),NET_TX_BW
